entity_id,entity_type,url,label,description,source_domain,thumbnail_url,provider,date,declared_at,harvested_at,harvest_path
criterion:9158,record,https://www.criterion.com/current/posts/9158-lumiere-le-cinema-a-conversation-with-thierry-fremaux,"Lumière, le cinéma!: A Conversation with Thierry Frémaux","“Last night, I was in the Kingdom of Shadows,” proclaimed Maxim Gorky, writing about an 1896 projection of films by Auguste and Louis Lumière in the Russian city of Nizhny Novgorod. “Suddenly a strange flicker passes through the screen and the picture stirs to life . . . all this moves, teems with life, and, upon approaching the edge of the screen, vanishes somewhere beyond it.”Gorky was dazzled, as were many others, by the Lumières’ 1895 invention, the Cinématographe, a major advancement on the first attempts at motion picture photography. Before the Lumières, the most successful of these was Thomas Edison’s Kinetoscope, which presented films in a box that viewers peered into. Auguste Lumière reportedly said of it, “We have to get the image out of the box and project it in front of an audience.” And so they did, with their elegant contraption, which could photograph, process, and project moving images. Within a decade, the Lumières used it to create more than two thousand films.As Thierry Frémaux shows in his enthralling new film&nbsp;Lumière, le cinéma!,&nbsp;now on the Criterion Channel, these were the works not just of inventors but of the first film artists. With dynamic compositions, endlessly fascinating subjects, and ingeniously choreographed action, the films—each under a minute—are surprisingly modern and beautifully structured in their control of time and space, showing us how to see the world in a new way. Lumière, le cinéma! compiles 120 of them, beautifully restored, into a coherent feature-length work that functions as a love letter to cinema and as an essay film. Serving as a loquacious benshi, Frémaux narrates, sharing fascinating historic details, critical observations, and philosophical thoughts. As head of the Cannes Film Festival and director of the Institut Lumière in Lyon, he has the perfect vantage point to draw stylistic connections between the Lumière films and the work of great directors to follow.The Lumières dispatched cameramen around the world, to capture teeming cityscapes, domestic scenes, acrobatic performances, military exercises, and the urtexts for such future genres as the cat video, the martial arts film, and, presaging Jackass, the prank film. A bustling Paris scene lingers on a family at rest in the foreground, a moment in time that reminds Frémaux of Proust; a cavalry charge surges from deep background to immediate foreground, then carries on, leaving an empty frame; workers exiting a factory in Vietnam (then Indochina), passing a formation of French soldiers, evokes a colonial past; a scene of women loading wheelbarrows outside a coal mine shows their role in this physically grueling work. And even the simplest subjects—a shoreline, waves breaking against rocks—filmed with the minimalism of Chantal Akerman—take on a striking modernity.&nbsp;Frémaux’s film is a celebration and a reminder. At a moment when theatrical exhibition faces ongoing uncertainty, it returns us to cinema’s foundational gesture: the shared experience of watching moving images together. I talked with Frémaux at the Criterion office about&nbsp;Lumière, le cinéma!&nbsp;As always, his energy matched the enthusiasm of the film’s well-earned exclamation point. Your film addresses a few misconceptions about the Lumière films. Often people say that Georges Méliès was making narrative films and that Auguste and Louis Lumière were just filming life, which takes away from what they really achieved. And those two conceptions became: Lumière is documentary, and Méliès is fiction. It’s not true. Because one of the first Lumière films is The Gardener, which is a fiction and a comedy. The Lumières right away understood that they can film a story. And, by the way, the first Méliès films were documentaries he did at a railway station.&nbsp;When you watch the Lumière films, you understand they are putting on-screen the daily poetry of life, and Méliès reinvents what life is, creating magic and illusion. That’s why I say in the movie that Lumière is Rossellini, and Méliès is Fellini. Lumière is the French New Wave, the modern. Méliès is maybe Hollywood. And I love both. But it’s not about documentary and fiction. As an artist, writer, or painter, you have two approaches. You make something very realistic—though it won’t be totally realistic, because you find your own way to do it—or you make it from your imagination and you are Picasso. So there is on one hand George Méliès, Stanley Donen, Steven Spielberg, and James Cameron. And on the other you have Lumière, Murnau, Bresson, Renoir, Kiarostami, Pialat. And that path. So you have those two. And the history of cinema is the development of those two families. And me, as a movie buff, I love both. I don’t take one over the other. I think it’s important that you connect the Lumières to these great directors, like Bresson and Chantal Akerman, because there’s so much artistry to what the Lumières are doing. And that’s always what amazes me about their films. The decisions they made about composition and camera placement are so rich. I don’t know if you have an idea of where that came from. They seem to have such a deep understanding of the medium right at the beginning. We have some archival material and letters about the scientific process but little else. So it’s like with Shakespeare—we don’t know, we have to make hypotheses. The Lumières are the same. Did they know the painting of their time, the literature of their time, the photography of their time? We don’t know. But we do know that they were fully of their time. In the first montage in my film, I mention a Lumière short that is very similar to a Cézanne painting. Did they know the Cézanne painting or not? If they knew it, it’s extraordinary how they remade it, and if they didn’t know the painting, then the anonymous Lumières from Lyon made something similar to the great artist Cézanne. The Lumières were industrial photographers. So the quality of the black and white, the quality of the grain, the quality of the focus looks like the best photography of the time. But the word cinématographe means “writing movement,” so the Lumières made each film as cinema and not a photograph. Even if they were thinking of paintings, there was an instinct about what to do with those fifty seconds. Yes, exactly. The story of cinema is not the story of images. It’s the story of shots. And each film is a shot, and a shot that means something. And there are some films without any movement, only I don’t want to say silence, but you can feel the silence of the room or of the scene. So they understood that cinema was about movement but could also be about silence, about time. Like Ozu. They tried a lot of things. And that’s what we wanted to show. I think that’s why it’s great that you start with the quote from Agnès Varda that stresses that, as a modern filmmaker, she sees the Lumières as peers, as contemporaries almost. Cinema is a young art. One hundred and thirty years is nothing. I just want to pick up on one thing you said about the quality of the images. How are the films preserved so beautifully? In the U.S., we’re used to seeing copies of the Edison films and other early films coming from paper prints, so the quality is not as good. Were the negatives preserved by the Lumières themselves? After World War II, in 1946, Georges Sadoul, the great French historian, went to see Louis Lumière. Lumière’s wife had died already, so he was living alone in the south of France, and they had a great conversation. Sadoul’s last question was: Where are the films? And Lumière said, I have them. And he had the films in Lyon, protected. Sadoul told him he needed to send them to Henri Langlois, to the Cinémathèque française. So that’s why the Cinémathèque has such a good collection of the films, and that’s why our film is partly dedicated to Langlois, because he was one of the first Lumière fans and supporters, and he screened them. On seeing them in 1965, Godard said that the Lumières are the extraordinary inside the ordinary thing, and Méliès is the opposite, the normal thing inside the extraordinary.&nbsp;So, thirty years ago, for the centennial of cinema, the Lumière Institute, the Cinémathèque, and the government restored many of the films, from negatives and from some positive prints. [My producer] Maëlle Arnaud is in charge of the new process of restoration. After 130 years, the film is fragile, so we have to do digital restoration. There are two thousand movies, and we have restored five hundred. So we have a lot to restore, and will maybe make a third compilation or a fourth. And this year we are going to open a web platform for people to see films without my commentary. Shut up, Frémaux [laughs]! We also want to make a catalogue raisonné. We are really focused on our responsibility to protect those films. Cinema is a young art, and we have to preserve it. But there is a phenomenon now in repertory theaters; there’s a younger audience going to theaters. I wanted to ask about the role of Antoine, the Lumières’ father. It seems like he really saw the need to show these films in a theater. The father did two very important things. First, he said no to the Kinetoscope, that we can do better. And one year later, when the Lumières were ready to show films, he organized the first public screening with tickets, in Paris at the Grand Café. Who could guess then that cinema would become what it became? It’s very touching at the end of the film when you suggest that, early in the twentieth century, the Lumières realized that they were finished with cinema. Why did they stop? Two things. First, Louis Lumière said, “We left the cinema to the artists.” We say he was an artist. You have to just look at the work. Those films are made by people with a total consciousness of the art. But the Lumières were very interested in two things: one was cinema, the other was color photography. In 1903, they moved on to something new, inventing the Autochrome color process. And that was the main color process until 1930, when George Eastman created a new kind of film.&nbsp;The Lumières epitomized that moment at the end of the nineteenth century, the beginning of the twentieth century, when humanity thought that the new century would be great. It may have been the worst century of the world. But at that time, even Marcel Proust thought that life was great. And then World War I and the rest of the twentieth century happened. I love the connection to Proust you make in the film, you know, that little film of the family. Yes, it’s like having in one shot what Proust used two hundred pages to describe.",www.criterion.com,,David Schwartz,2026-05-19,,2026-05-21T23:48:59Z,rss+og
criterion:9161,record,https://www.criterion.com/current/posts/9161-fresh-kill-fluid-transmission,Fresh Kill: Fluid Transmission,"Elevator doors open onto a warehouse floor bathed in red light, high above downtown Manhattan in early May 2024. Exposed concrete and visible ductwork frame a room where artists in green aprons, cosplaying as waiters, circulate among guests in suits and stilettos, offering them trays of saliva as part of a museum-gala performance. It feels less like spectacle than a representation of lineage, invoking a history of art that investigates bodies as sites of contamination. I’m here to introduce a progenitor of this lineage, who steps onto the stage with a peroxide-blond buzz cut, in a black leather jacket and a distressed T-shirt that reads deep shit in a distorted graphic echo, as if reverberating from a screen. I begin: “This is not love. This is sex . . . This is not sex. This is love.” The phrases—taglines from two of the artist’s films—are openings into a world she has been building for decades, where gender can be biohacked, economies rerouted, and queer survival imagined through pleasure and networks. “It is an honor to introduce a pioneer of the Sci-Fi New Queer Cinema, Shu Lea Cheang!”Forty years into an expansive career, the artist and networker Shu Lea Cheang has moved fluidly between cinema and new media in a body of work that centers technology’s entanglements with sexuality, power, and alternative social systems. Even now, as an artist still working at the edge of what’s next, she refuses to settle into reverence or retrospection. But that doesn’t stop the art world from trying to crown her with career-capping awards. That 2024 gala was the New Museum’s Rhizome benefit; she also received that year’s LG Guggenheim Award, which recognizes groundbreaking practitioners of technology-based art. A year earlier, at the Museum of Modern Art, she had premiered UKI, a long-gestating sequel to I.K.U. (2000); together, the films envision new markets powered by pornographic data. My millennial obsession with Cheang, who is in her early seventies, isn’t unique. You’ll consistently see her in the company of eager young artists. Several years ago, some of them could be found harvesting garlic from her lot in upstate New York, for an adaptation of GARLIC=RICH AIR, her 2002 project that imagines a postcapitalist barter economy with the bulb as currency. Most recently, in Berlin, Cheang debuted a new adult short film—making porn is an escape mechanism she turns to when she’s tired of art-world bureaucracy. But amid a rich oeuvre that spans cinema, software, multichannel installations, and durational performance, the eco-cyberpunk thriller Fresh Kill (1994) is a defining work. It’s an urgent and abrasive viewing experience. Watching it feels like turning the knob on a CRT monitor and stumbling onto pirate television, as crackling scenes of domesticity are intercut with hacked broadcasts and fake commercials. Fresh Kill now plays less like the anxious fantasies of science fiction than like an apocryphal account of the political and material world we live in today. With it, Cheang diagnosed sociopolitical patterns, from corporate environmental violence to data as a tool of governance, that would only intensify in the decades following its release. Cheang coined the term eco-cybernoia for Fresh Kill’s billing, to evoke the feeling of being in a world so saturated with corporate waste that it intrudes into both personal and planetary existence. The film embodies the sensations of being alive when ecological ruin and digital connectivity pulse through every aspect of the everyday. It feels as apt in 2026 as it was in 1994.At Fresh Kill’s center are Shareen Lightfoot (Sarita Choudhury) and Claire Mayakovsky (Erin McMurtry), young lesbian parents who are raising their daughter, Honey (Nelini Stamp), in a converted garage at the edge of the Fresh Kills landfill on Staten Island. Shareen salvages refuse while Claire works as a waitress, and both become caught up in a global exchange of industrial waste via contaminated sushi. Punctuating scenes of their domestic life, a crisis of transnational corporate waste unfolds through local broadcasts and crackling news clips. When Honey begins to glow an eerie radioactive green, visibly contaminated by the city’s poisoned food supply, Claire and Shareen partner with Jiannbin Lui (Abraham Lim), a computer hacker, to infiltrate corporate databases and pirate media. After Honey disappears, investigation gives way to resistance, as the activists reclaim the media networks originally built to serve capital in order to broadcast the responsible corporation’s crimes. To understand Fresh Kill, we must understand the specific cultural milieu from which it emerged. Downtown New York in the early nineties was a crucible of experimental art, LGBTQ+ activism, anti-globalization consciousness, and early digital-network culture. Computers were connected in what was still a pre-browser global network, where bulletin-board systems hummed with chatter from activists sharing strategies long before online social platforms existed. The city’s public-access cable television was a contested space where artists and activists seized airtime as a way to dismantle corporate media. Collectives like Paper Tiger Television exposed how power operated through images by dissecting news graphics with hand-drawn diagrams and photocopied texts. Deep Dish TV used satellite broadcasts to assemble grassroots programming on topics like AIDS and the Gulf War, stitched together from VHS tapes and material shot in community studios and living rooms. It was an ecosystem defined by urgency, rooted in the belief that access to transmission was itself an important goal of political struggle. Cheang, who had migrated to New York from Taiwan in the late seventies and earned a master’s degree in cinema studies from New York University, quickly embedded herself in this culture of counterbroadcasting at both Paper Tiger and Deep Dish, where the question of who controlled media was inseparable from that of how power operated.The alternate version of early-nineties New York that Cheang shows us in Fresh Kill has accelerated into dystopia: Staten Island’s shorelines are clogged with industrial runoff, and animals glow an unnatural radioactive green. Domestic interiors are realistically warm and cluttered, like any small family apartment, yet they are constantly disrupted by flickering screens. Advertisements intrude throughout: for Sea Wonder canned fish, an activist ranting about the “big boys of City Hall,” a sex toy introduced alongside Saran-Wrapped vegetables, a lightbulb as bright as an atomic bomb. A looping PSA from the GLOBEX corporation features a suited man with arms outstretched, a levitating Earth suspended between his hands. “We care,” the slogan repeats, hollow and relentless. Corporate power appears not as looming skyscrapers but as omnipresent branding and inescapable media noise.In a 2024 interview with Dazed, Cheang describes how “living with the AIDS epidemic in New York City during the eighties and nineties shifted the focus of my work toward transmission. I’m conceptually interested in orgasms as data, in signals, airwaves, and viruses.” By the midnineties, Cheang was expanding her praxis into cyberspace, bringing these corporeal and technological modes of transmission to the screen. Media junk and toxic matter circulate together—the glowing screen, the glowing fish, and the glowing child render pollution both chemical and semiotic. Pleasure, contamination, information, and illness all move through shared channels. Fresh Kill takes place in a world where technology feels sticky and bodily, and where networks seep into food, water, and flesh.In the nineties, Cheang lived on the Bowery, on the Lower East Side of Manhattan, and belonged to a community of independent filmmakers including the likes of Spike Lee and Jim Jarmusch. “For a woman filmmaker, particularly of Asian descent, to try to make an independent film in 35 mm was quite a task,” she said in an interview. “It was more like a political statement.” The film’s crew was racially mixed and predominantly women. With cinematographer Jane Castle, Cheang juxtaposes carefully staged family scenes in deep, saturated colors with grainy television clips.The film’s frenetic editing (by Lauren Zuckerman) approximates the experience of channel surfing, an embodied mediation that anticipated how our media consumption would evolve over the subsequent decade, first with web surfing and now with doomscrolling. Other American independent films of the time that were similarly shaped by the AIDS crisis are also formally disruptive and politicized, as articulated in B. Ruby Rich’s conceptualization of a New Queer Cinema. Works like Jennie Livingston’s Paris Is Burning (1990) and Todd Haynes’s Poison (1991) embrace queer lives as unstable, defiant, erotic, and politically charged, often foregrounding antiheroes and leaving endings unresolved.Fresh Kill participates in the New Queer Cinema while also drawing from cybernetic critique, a framework that understands how power is exercised through systems and feedback loops rather than by singular agents. Cheang visualizes this logic through interconnected scenes of toxic waste, food supply chains, and broadcast media. After Claire and Shareen team up with Jiannbin, their investigation unfolds through acts of interception. They tap into corporate databases, trace waste shipments across borders, and pirate broadcast channels to leak information. These narrative moments are punctuated by hijacked television segments and fake commercials, mimicking the tactics of signal jamming. In staging the tactical misuse of corporate media infrastructures as resistance, Fresh Kill anticipates what would soon be named “hacktivism,” the use of hacking as civil disobedience to expose and resist systems of power. Soon after its release, the film was noted in hacker circles as an influence on cyber-activist thinking, and one of the earliest mentions of the term hacktivism was in a review of Fresh Kill.At the film’s heart is an ecopolitical terrain in which waste is a lived reality. The Fresh Kills landfill, a literal mound of consumed and discarded lives and objects, is both backdrop and character—an omnipresent deposit of capitalist ruins. Throughout Cheang folds shots of this American wasteland into footage of Orchid Island, a nuclear-waste site in Taiwan tied to her own early life. The film opens on that island, with three rowboats silhouetted against open water, bells chiming faintly on the soundtrack. This serene image is immediately ruptured by the vibrating blue screen of a CRT monitor, scored by blaring electric guitar, before giving way to the chaotic life of the landfill. The sequence establishes the film’s governing logic of relay and interruption, between land and screen, periphery and metropolis. Shareen, a picker, hustles through winding mounds of refuse, passing figures staged like allegories of disposal: a woman racing with an overloaded cart, a man pantomiming a bath in a discarded fountain drained of water, an Indigenous activist hammering a sign into a post. A wall of CRT monitors, evoking a rogue Nam June Paik installation, flickers with unstable news footage announcing a waste barge searching for a port. The broadcast collapses into Orchid Island once more, where a mother and child watch American television and waves crash over the black screen of a computer monitor, half buried in the surf. This oscillation continues as the film cuts to Claire working at the opulent sushi restaurant, serving suited elites. As she ferries home, we see the city skyline under a veil of red smog that bleeds down the frame. Documentary-like footage of Indigenous rowers on Orchid Island punctures the fiction. Capital accumulates in metropolitan interiors while risk is displaced outward, along racialized and colonial lines. From its opening movements, Fresh Kill identifies environmental racism as a planetary system.The film’s casting extends this critique into kinship itself. Racial differences are neither explained nor resolved: Shareen is South Asian, Claire is white, Honey is Black; Shareen’s father is Native American; Claire’s mother is Black, her brother East Asian; and so on. Multiracial family ties are presented as given rather than exceptional. Identity operates here as a networked condition, reflecting both the global composition of New York City and the chosen families that queer life sustains and reproduces.Peeking through the toxic media and material bombardment, we witness the protagonists hacking into broadcasts to expose corporate malfeasance. Cheang situates her practice in this dual sense of media as both an actual instrument of domination and a potential instrument of resistance. She demands that we intervene and recognize our own agency in the act of transmission. In doing so, she anticipated the feminist and political strategies that would later shape net art and digital activism, from Old Boys Network, whose internet art hacked the language of technology with sex and slime, to Electronic Disturbance Theater, which used websites to coordinate digital disruptions as protest. Like Fresh Kill, these practices treated networks as contested terrain.For Cheang, that strategy would culminate in Brandon (1998–99), a monumental project that became the first web-based artwork commissioned and acquired by the Guggenheim Museum. This was at a time when publishing art online was still novel—only a few years after the World Wide Web had entered public use. The commission was pivotal: a major institution entrusting an emergent technology to an artist whose work had long questioned systems of visibility and control. Cheang used this unprecedented platform to construct a nonlinear, hyperlinked narrative around the life and 1993 murder of Brandon Teena in Nebraska, foregrounding a trans man’s story in a space typically associated with heteronormative visions of the future. In doing so, she demonstrated how the web could function as queer historiography. Brandon did for identity what Fresh Kill did for ecology: it rewired the conditions under which representation and power could be contested.Unlike many films of its era, Fresh Kill weaves eroticism into the fabric of resistance. Pleasure becomes a language of insurgency, just as intimacy in “deviant” bodies can become a site of political contestation. After Honey disappears, Shareen and Claire are overcome with grief. They make love, disheveled, eyes swollen from crying, lipstick smeared. The encounter is slow, fraught, and emotionally raw. It cuts abruptly to a television newscast with a suited commentator who declares they “shouldn’t have had a kid in the first place . . . unfit, unsettled, untidy, unsafe, unmoral.” Their queerness is weaponized as evidence of deviance; they and their fellow activists are branded terrorists. A close-up of a mouth follows—it’s GLOBEX again: “We care.” Cheang’s later films push these explorations even further: I.K.U. is a sci-fi cycling of orgasmic data and the corporate commodification of pleasure, and UKI is a viral, queer saga of infected bodies and techno-liberation. But even in the early exercise of Fresh Kill, eroticism is already present as a force, insisting that desire and politics are inseparable.Three decades after the premiere of Fresh Kill, we realize how little some conditions have changed and how many of the film’s insights describe our current political moment. Corporate power remains unrestrained, environmental injustice has accelerated, queer kinships are still contested, and hacktivist interventions are on the front lines of cultural struggle. But in celebrating Fresh Kill and its place within Cheang’s work, we see that her science fiction is inseparable from her lived politics. From Fresh Kill’s eco-cybernetic exposé to UKI’s viral insurgencies, I.K.U.’s pornographic data economy, and GARLIC=RICH AIR’s satirical commons, she consistently locates the future in sites of contamination. Taken together, this extraordinary oeuvre affirms Cheang as a foundational architect of queer science fiction, anticipating contemporary debates around technology and power. Within Cheang’s world, scenes from a near-distant future create diagnostic tools for the present.",www.criterion.com,,Mindy Seu,2026-05-19,,2026-05-21T23:49:01Z,rss+og
criterion:9160,record,https://www.criterion.com/current/posts/9160-body-heat-the-trap-you-set-for-yourself,Body Heat: The Trap You Set for Yourself,"“My history’s burning up out here,” Ned Racine (William Hurt) tells his lover in the opening minutes of Lawrence Kasdan’s directorial debut, Body Heat (1981). Ned, a small-time attorney and local roué in his South Florida beach town, recognizes the building ablaze in the distance as the Seawater Inn, where his family used to eat dinner twenty-five years ago. “Now somebody’s torched it to clear the lot,” he says with a bitter laugh. “Probably one of my clients.” From his words, we understand that Ned feels himself rendered obsolete, his past effaced by the relentless force of development and new money. His only role in this economy is that of a bottom-feeder. His lover, however, is mainly concerned with luring him back to bed. “You’ve had your fun,” she teases. “You’re spent.” It’s an old-fashioned phrase but a pointed one, with its dual connotations of depleted finances and exhausted virility. And it gets her what she wants: Ned returns to bed with a knowing smile, ready to prove he’s not used up, not yet. These first few moments establish both that Ned is easily manipulated and that he may even enjoy it. In the parlance of film noir, he’s a patsy from the jump.When we next see Ned, a judge reprimands him for his client’s attempt to “defraud the county” over a bulk order of toilets that never arrived. His prosecutor friend (Ted Danson) jokes that he’s surprised Ned wasn’t “in on that toilet caper,” adding that it could have been “that quick score you’ve always been searching for.” As if on cue, Ned meets and falls into bed with the stunning Matty Walker (Kathleen Turner). Married to a rich older man named Edmund (Richard Crenna), she lives mostly alone in a grand old house in nearby Pinehaven. If you’ve seen Billy Wilder’s Double Indemnity (1944) or any other classic noir, you might anticipate the next move, and that’s part of the giddy thrill. Matty claims she’s in love with Ned and wants a divorce, but why settle for a small fraction of the money when you could have all of it? Swiftly, a plan to murder Edmund is afoot, one that succeeds until it doesn’t—because Matty is not as she seems, and Ned, for all his scheming and hustling, doesn’t stand a chance. From here, the plot corkscrews through a series of dizzying twists as Ned sinks deeper and deeper into a hole that he has mostly dug himself.Widely praised on its release, Body Heat launched the directing career of Kasdan, a screenwriter coming off the back-to-back successes of The Empire Strikes Back and Raiders of the Lost Ark. It also marked a pivot from the moody, downbeat, noir-inflected movies of the 1970s (Chinatown, The Long Goodbye, Night Moves), with their emphasis on corruption and stealth power, to a spate of erotically charged neonoirs (Body Double, Basic Instinct, The Last Seduction) that flourished in the eighties and nineties. At the time, Body Heat received particular attention for its provocative sex scenes—ones that classic noir could only hint at through a shared cigarette, suggestive repartee, a desperate embrace fading to black. Many contemporary critics focused on the movie’s winks to the genre—the venetian blinds, the chiaroscuro lighting, the sultry saxophone on John Barry’s score—and judged it a sleek, expertly mounted exercise in nostalgia, style, and fetish. But Kasdan, who also wrote the cunning script, had far more in mind than simple pastiche. Today, it’s clear that Body Heat is about precisely the historical moment in which it was made. Like its genre predecessors, the film uses the vehicle of a stylish sex-and-murder plot to deeply mine the anxieties of its current moment—in this case, the creeping dawn of the eighties and everything that decade would bring. Body Heat arrived in theaters a mere seven months after Ronald Reagan’s inauguration, which marked a seismic political realignment to supply-side economics and free-market capitalism. In an interview shortly after the film’s release, Kasdan said the idea for Body Heat sprang from a growing feeling that, in the seventies, his friends and contemporaries had entered the postcollege world only to discover that they could no longer do whatever they wanted, and had ended up “casting about for quick solutions.” Feeling stuck and restless, many found themselves “looking around for that great business deal or that great scam that’s going to make them a mint and buy their freedom.”We see this political and cultural shift (foregrounded two years later in Kasdan’s The Big Chill) manifested both in Ned, unforgettably played by Hurt as a purring hustler forever looking for an angle, and in Edmund, the kind of scorched-earth venture capitalist who would ride high and unencumbered in the eighties. Much of the plot hinges on Edmund’s dubious and ruthless business dealings, which include buying up a historic beachside hotel called the Breakers to redevelop. But most seductively, we see the spirit of the age in the machinations of Matty herself. In her first major film role, Kathleen Turner, with her world-weary voice and beauty-queen face, plays Matty as the shape-shifting embodiment of the temptations of capitalism—predatory capitalism without regulation, without moral pause, without a history. As she tells Ned, her temperature “runs a couple degrees high. Around one hundred all the time. I don’t mind it. It’s the engine or something.” The engine, indeed. Matty operates like a machine, man-made and powered by desire, hers and that of others. Like the flames that decimate the Seawater Inn in the opening scene, she only moves forward—in the movie’s vernacular, she is relentless. If, in classic film noir, the femme fatale embodies the male characters’ fears of impotent obsolescence in the post–World War II economy, Matty gives shape to Ned’s growing panic that he may not be man enough to go the distance in Reagan’s America, her escalating sexual voracity only underlining a deeper hunger, not just for money but for all the money—and for the future too.Matty gives Ned the initial sense that he’s unlocked something in her, telling him, “I’ve never been this way. I can’t remember how I lived before.” From the beginning of their relationship, however, recalling Ned’s lover in the opening scene, she suggests he may not be up to the task. “Hey, gimme a break here,” he says as she reaches for him in a postcoital moment. “It takes a little while.” It’s a teasing exchange, playful. But when, a few scenes later, he tells her, “You’re killing me,” his tone is graver. Ned’s plaint is echoed on the night of the murder when Matty tries to prolong a strategic sexual encounter with her husband. “You trying to kill me?” Edmund asks with a rueful laugh. In the end, both men are right.In one of the movie’s pivotal scenes, Ned runs into Matty and Edmund at a local restaurant, marking a chilling collision between fantasy and cold reality. “He’s small and mean,” Matty has told Ned. “And weak.” But, confronted with Edmund in real life, Ned finds him neither small nor especially mean, and definitely not weak. Instead, he looks powerful. When Matty excuses herself to visit the restroom, Edmund confides that he met Matty through her ex, a “dorkus” who didn’t know the score: “You’ve got to know the bottom line. That’s all that counts. He didn’t have the goods, this guy. He was like a lot of guys you run into—they want to get rich, they want to do it quick, they want to be there with one score.” That description, as Ned charmingly admits, could easily be applied to himself. Both men laugh, but Edmund is deadly serious. As if he were an early spokesperson for the eighties ethos, Edmund says one must be “willing to do what’s necessary,” his voice tightening as he adds, “whatever’s necessary.” Just as Matty’s supposed insatiability manipulates Ned into proving his manhood, Edmund’s diminishment of men who don’t “have the goods” motivates Ned to prove that he does have them. Listening to Edmund, Ned seems momentarily lost in thought, in anxious calculation. In Shakespearean terms, he’s screwing his courage to the sticking place.But of course, the only person in Body Heat’s mercenary world who truly has the goods is Matty. At first, she performs for the libidinous Ned the part of aloof object of desire, a classic femme fatale in tight skirts and silk blouses. Then, once Ned is hooked, she transforms herself into a lovestruck girl in shorts and barrettes. With Edmund at dinner, she’s in another kind of drag: pearls, a near-Victorian updo with an extreme side part, a very feminine dress. Later, we’ll see the same prim hairstyle when Ned finds the yearbook photo of a young Matty smiling back at him. He never knew her at all. She became whatever it took to move him forward. Late in the movie, Ned tells his police-detective friend that he believes Matty had set him up from the start. “That was her special gift. She was relentless,” he says, echoing Edmund’s words. “Matty was the kind of person who could do what was necessary. Whatever was necessary.”Matty’s greatest gift, however, is knowing her mark. Early in their affair, she gives Ned an old-school fedora, with all its connotations of hard-boiled virility. “I’ll bet I guessed the size right,” she says coquettishly, watching him try it on. But even after she tells him she loves it, he seems unsure. “I want to see,” he says, looking into the side-view mirror of his Stingray. Still, he can’t be certain. Even when she rolls up the passenger-side window so that he can get a better view, he doesn’t seem to like what he sees. Back in his office, he ponders the fedora, as if asking himself if he’s man enough for it. Or for Matty. When he tries to hurl it to the hat rack, even he catches the symbolism when it falls to the floor. He never wears it again. Throughout the film, Ned gazes into his own reflection—literally or figuratively. Moments after killing Edmund in the ramshackle Breakers, he’s startled by a figure in a broken mirror: a homeless man in a baseball cap, squatting in the debris. Ned stares at him and then back at the mirror, as if seeing a premonition of what’s to come. And, in one of the film’s oddest moments, Ned spots a clown in full costume and makeup behind the wheel of a passing car, and watches with a mix of surprise and confusion, and perhaps a flash of self-recognition. Ned does a similar double take when, moments after meeting Matty, he clocks a young hustler cruising him in the men’s-room mirror. In another scene, after visiting an incarcerated client, Ned hears a jail door clank behind him. Indeed, Ned is a low-rent hustler, a clown, a bum, a patsy headed for the electric chair. And Matty knows it from the start, from before they even met. Eventually, we learn that she handpicked Ned after hearing about a case he bungled. In their first encounter, she even tells him, in one of the movie’s most iconic lines: “You’re not too smart, are you? I like that in a man.” And she begins to play with him like the marionette he is. Forever searching for a quick score, he’s fated to be the sap—a fate of his own making. As Raymond Chandler famously wrote, “There is no trap so deadly as the trap you set for yourself.”But, in the movie’s final moments, Kasdan hints that Matty, too, might be entrapped by such a fate. Safely ensconced in her luxurious new life, she appears to have fulfilled her yearbook ambition: “To be rich and live in an exotic land.” As she lounges on a tropical beach, the camera moves around her, closing tight on her face. Her expression is enigmatic, shifting. She wipes away not a tear but a bead of sweat. The man next to her says, “It is hot.” And Matty replies, her voice weary, unsettled, “Yes.” The film closes on her ambivalent expression, which suggests not triumph but something else: dissatisfaction. Putting on her sunglasses, she turns to directly face the sun. The fever is still in her. She will never be sated.",www.criterion.com,,Megan Abbott,2026-05-19,,2026-05-21T23:49:02Z,rss+og
