entity_id,dimension,semantic_key,value,coordinate,lens_id,translator_version
2aea8e4e263a205860d4f4c01d38b6fc,who,provider,Empire State Digital Network,WHO|provider|Empire State Digital Network,web_declaration_v1,1.0.0
2aea8e4e263a205860d4f4c01d38b6fc,who,creator,Otl Aicher (also known as Otto Aicher),WHO|creator|Otl Aicher (also known as Otto Aicher),web_declaration_v1,1.0.0
53f8ea57abe8f96a901702b15a96f53e,who,data_provider,University of California,WHO|data_provider|University of California,web_declaration_v1,1.0.0
53f8ea57abe8f96a901702b15a96f53e,who,provider,HathiTrust,WHO|provider|HathiTrust,web_declaration_v1,1.0.0
53f8ea57abe8f96a901702b15a96f53e,who,creator,"Jones, R. P","WHO|creator|Jones, R. P",web_declaration_v1,1.0.0
6c9f2a94b13a21671aa38828ea26856c,who,data_provider,"UC Merced, Library and Special Collections","WHO|data_provider|UC Merced, Library and Special Collections",web_declaration_v1,1.0.0
6c9f2a94b13a21671aa38828ea26856c,who,provider,California Digital Library,WHO|provider|California Digital Library,web_declaration_v1,1.0.0
a237875fbe4fec1727b348bc8a7346c9,who,data_provider,History Colorado,WHO|data_provider|History Colorado,web_declaration_v1,1.0.0
a237875fbe4fec1727b348bc8a7346c9,who,provider,Plains to Peaks Collective,WHO|provider|Plains to Peaks Collective,web_declaration_v1,1.0.0
a237875fbe4fec1727b348bc8a7346c9,who,creator,"distributor| El Chapultepec (Denver, Colo.)","WHO|creator|distributor| El Chapultepec (Denver, Colo.)",web_declaration_v1,1.0.0
368519d53332295393c11a48d5e5c1ed,who,data_provider,National Museum of American History,WHO|data_provider|National Museum of American History,web_declaration_v1,1.0.0
368519d53332295393c11a48d5e5c1ed,who,provider,Smithsonian Institution,WHO|provider|Smithsonian Institution,web_declaration_v1,1.0.0
368519d53332295393c11a48d5e5c1ed,who,creator,Alfredo Ramon,WHO|creator|Alfredo Ramon,web_declaration_v1,1.0.0
7cdace405b09a20df0fb99bbcb4dc107,who,data_provider,Colorado State University. Libraries,WHO|data_provider|Colorado State University. Libraries,web_declaration_v1,1.0.0
7cdace405b09a20df0fb99bbcb4dc107,who,provider,Plains to Peaks Collective,WHO|provider|Plains to Peaks Collective,web_declaration_v1,1.0.0
7cdace405b09a20df0fb99bbcb4dc107,who,creator,"Nygaard, Finn, artist","WHO|creator|Nygaard, Finn, artist",web_declaration_v1,1.0.0
5554d79a36f10fcdef558fc1efa69c04,who,data_provider,Colorado State University. Libraries,WHO|data_provider|Colorado State University. Libraries,web_declaration_v1,1.0.0
5554d79a36f10fcdef558fc1efa69c04,who,provider,Plains to Peaks Collective,WHO|provider|Plains to Peaks Collective,web_declaration_v1,1.0.0
5554d79a36f10fcdef558fc1efa69c04,who,creator,"Nygaard, Finn, artist","WHO|creator|Nygaard, Finn, artist",web_declaration_v1,1.0.0
856f21d9ba761c3ec5074dc166aa68c7,who,data_provider,Colorado State University. Libraries,WHO|data_provider|Colorado State University. Libraries,web_declaration_v1,1.0.0
856f21d9ba761c3ec5074dc166aa68c7,who,provider,Plains to Peaks Collective,WHO|provider|Plains to Peaks Collective,web_declaration_v1,1.0.0
856f21d9ba761c3ec5074dc166aa68c7,who,creator,"Troxler, Niklaus, artist","WHO|creator|Troxler, Niklaus, artist",web_declaration_v1,1.0.0
a0277d919a6dda83914624c795fad5cc,who,data_provider,"Cooper Hewitt, Smithsonian Design Museum","WHO|data_provider|Cooper Hewitt, Smithsonian Design Museum",web_declaration_v1,1.0.0
a0277d919a6dda83914624c795fad5cc,who,provider,Smithsonian Institution,WHO|provider|Smithsonian Institution,web_declaration_v1,1.0.0
a0277d919a6dda83914624c795fad5cc,who,creator,"Ferdinand Alexander Porsche, b. 1935","WHO|creator|Ferdinand Alexander Porsche, b. 1935",web_declaration_v1,1.0.0
a0277d919a6dda83914624c795fad5cc,who,creator,PAF,WHO|creator|PAF,web_declaration_v1,1.0.0
860fb09c982e6e8fb7289524a243e2df,who,data_provider,Smithsonian American Art Museum,WHO|data_provider|Smithsonian American Art Museum,web_declaration_v1,1.0.0
860fb09c982e6e8fb7289524a243e2df,who,provider,Smithsonian Institution,WHO|provider|Smithsonian Institution,web_declaration_v1,1.0.0
860fb09c982e6e8fb7289524a243e2df,who,creator,"Joseph Holston, born Washington, DC 1944","WHO|creator|Joseph Holston, born Washington, DC 1944",web_declaration_v1,1.0.0
bbf7633bf5adbc2288b5bd48e266d052,who,data_provider,National Museum of American History,WHO|data_provider|National Museum of American History,web_declaration_v1,1.0.0
bbf7633bf5adbc2288b5bd48e266d052,who,provider,Smithsonian Institution,WHO|provider|Smithsonian Institution,web_declaration_v1,1.0.0
03b4ab2f021678adfcca8f2383172f40,who,data_provider,Colorado State University. Libraries,WHO|data_provider|Colorado State University. Libraries,web_declaration_v1,1.0.0
03b4ab2f021678adfcca8f2383172f40,who,provider,Plains to Peaks Collective,WHO|provider|Plains to Peaks Collective,web_declaration_v1,1.0.0
03b4ab2f021678adfcca8f2383172f40,who,creator,"Nygaard, Finn, artist","WHO|creator|Nygaard, Finn, artist",web_declaration_v1,1.0.0
adecd51fc78ce402540646ab9c048894,who,data_provider,Colorado State University. Libraries,WHO|data_provider|Colorado State University. Libraries,web_declaration_v1,1.0.0
adecd51fc78ce402540646ab9c048894,who,provider,Plains to Peaks Collective,WHO|provider|Plains to Peaks Collective,web_declaration_v1,1.0.0
adecd51fc78ce402540646ab9c048894,who,creator,"Kalarus, Roman, artist","WHO|creator|Kalarus, Roman, artist",web_declaration_v1,1.0.0
c1219286fb3f96cd24ae39eb468e6c95,who,data_provider,Sewickley Public Library,WHO|data_provider|Sewickley Public Library,web_declaration_v1,1.0.0
c1219286fb3f96cd24ae39eb468e6c95,who,provider,PA Digital,WHO|provider|PA Digital,web_declaration_v1,1.0.0
c1219286fb3f96cd24ae39eb468e6c95,who,creator,"Clarke, Charles M. (Mrs.)","WHO|creator|Clarke, Charles M. (Mrs.)",web_declaration_v1,1.0.0
0727af4ab9ccb917ed24976ee5787774,who,data_provider,University of Pittsburgh,WHO|data_provider|University of Pittsburgh,web_declaration_v1,1.0.0
0727af4ab9ccb917ed24976ee5787774,who,provider,PA Digital,WHO|provider|PA Digital,web_declaration_v1,1.0.0
a400bb8626055252c99a5d260077ac3a,who,data_provider,Bowling Green State University Libraries,WHO|data_provider|Bowling Green State University Libraries,web_declaration_v1,1.0.0
a400bb8626055252c99a5d260077ac3a,who,provider,Ohio Digital Network,WHO|provider|Ohio Digital Network,web_declaration_v1,1.0.0
d15f9fb22605ef2e53f636e77f158b77,who,data_provider,Bowling Green State University Libraries,WHO|data_provider|Bowling Green State University Libraries,web_declaration_v1,1.0.0
d15f9fb22605ef2e53f636e77f158b77,who,provider,Ohio Digital Network,WHO|provider|Ohio Digital Network,web_declaration_v1,1.0.0
d2f7966d9d4a0baaed251cd34cd1b16b,who,data_provider,The Museum of Modern Art (MoMA),WHO|data_provider|The Museum of Modern Art (MoMA),web_declaration_v1,1.0.0
d2f7966d9d4a0baaed251cd34cd1b16b,who,provider,Empire State Digital Network,WHO|provider|Empire State Digital Network,web_declaration_v1,1.0.0
d2f7966d9d4a0baaed251cd34cd1b16b,who,creator,Henri Matisse,WHO|creator|Henri Matisse,web_declaration_v1,1.0.0
79ace2f94353b4e7f49fe2335b361905,who,data_provider,Hennepin County Library,WHO|data_provider|Hennepin County Library,web_declaration_v1,1.0.0
79ace2f94353b4e7f49fe2335b361905,who,provider,Minnesota Digital Library,WHO|provider|Minnesota Digital Library,web_declaration_v1,1.0.0
79ace2f94353b4e7f49fe2335b361905,who,creator,"Glaros, Stephanie","WHO|creator|Glaros, Stephanie",web_declaration_v1,1.0.0
348d9dc4be7f8b0d4459886c6a102ba6,who,data_provider,"Cooper Hewitt, Smithsonian Design Museum","WHO|data_provider|Cooper Hewitt, Smithsonian Design Museum",web_declaration_v1,1.0.0
348d9dc4be7f8b0d4459886c6a102ba6,who,provider,Smithsonian Institution,WHO|provider|Smithsonian Institution,web_declaration_v1,1.0.0
348d9dc4be7f8b0d4459886c6a102ba6,who,creator,"Hans Krondahl, Swedish, 1929–2018","WHO|creator|Hans Krondahl, Swedish, 1929–2018",web_declaration_v1,1.0.0
348d9dc4be7f8b0d4459886c6a102ba6,who,creator,"Borås Wäfveri AB, Gothenburg, Sweden","WHO|creator|Borås Wäfveri AB, Gothenburg, Sweden",web_declaration_v1,1.0.0
cf3fb6595409d19a0060f920ac5639a1,who,data_provider,National Portrait Gallery,WHO|data_provider|National Portrait Gallery,web_declaration_v1,1.0.0
cf3fb6595409d19a0060f920ac5639a1,who,provider,Smithsonian Institution,WHO|provider|Smithsonian Institution,web_declaration_v1,1.0.0
cf3fb6595409d19a0060f920ac5639a1,who,creator,"William Sharp, 1900 - 1961","WHO|creator|William Sharp, 1900 - 1961",web_declaration_v1,1.0.0
cf3fb6595409d19a0060f920ac5639a1,who,creator,"William Henry Smith, Nov 1897 - Apr 1973","WHO|creator|William Henry Smith, Nov 1897 - Apr 1973",web_declaration_v1,1.0.0
cf3fb6595409d19a0060f920ac5639a1,who,creator,"Al Block, 1926 - 15 Aug 2015","WHO|creator|Al Block, 1926 - 15 Aug 2015",web_declaration_v1,1.0.0
cf3fb6595409d19a0060f920ac5639a1,who,creator,"Ed Kane, born 1920","WHO|creator|Ed Kane, born 1920",web_declaration_v1,1.0.0
cf3fb6595409d19a0060f920ac5639a1,who,creator,"Harold Shachner, 2 Oct 1920 - 21 Dec 2021","WHO|creator|Harold Shachner, 2 Oct 1920 - 21 Dec 2021",web_declaration_v1,1.0.0
cf3fb6595409d19a0060f920ac5639a1,who,creator,"Francis Joseph Spanier, 1906 - 1967","WHO|creator|Francis Joseph Spanier, 1906 - 1967",web_declaration_v1,1.0.0
c6ef5cab785f4ffa17512c096c9bbe70,who,data_provider,University of Colorado Boulder University Libraries,WHO|data_provider|University of Colorado Boulder University Libraries,web_declaration_v1,1.0.0
c6ef5cab785f4ffa17512c096c9bbe70,who,provider,Plains to Peaks Collective,WHO|provider|Plains to Peaks Collective,web_declaration_v1,1.0.0
ld1-1646149545906-1646150510742-0,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646150510742-0,who,name,"Cooke, Mervyn","WHO|name|Cooke, Mervyn",web_declaration_v1,1.0.0
ld1-1646149545906-1646150510742-0,who,name,"Horn, David","WHO|name|Horn, David",web_declaration_v1,1.0.0
sro-1663946979444-1663946989955-0,who,data_provider,Smithsonian Libraries and Archives,WHO|data_provider|Smithsonian Libraries and Archives,web_declaration_v1,1.0.0
sro-1663946979444-1663946989955-0,who,name,"Broman, Elizabeth","WHO|name|Broman, Elizabeth",web_declaration_v1,1.0.0
sro-1663946979444-1663946989955-0,who,name,"Ferguson, Sylvia","WHO|name|Ferguson, Sylvia",web_declaration_v1,1.0.0
ld1-1646149545906-1646149727294-1,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646149727294-1,who,name,"Lathrop, Tad","WHO|name|Lathrop, Tad",web_declaration_v1,1.0.0
ld1-1646149545906-1646149727294-1,who,name,"Hasse, John Edward","WHO|name|Hasse, John Edward",web_declaration_v1,1.0.0
ld1-1686732332010-1686732332025-1,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1686732332010-1686732332025-1,who,name,Jazz,WHO|name|Jazz,web_declaration_v1,1.0.0
ld1-1686732332010-1686732332025-1,who,name,"Kirchner, Bill","WHO|name|Kirchner, Bill",web_declaration_v1,1.0.0
ld1-1646149545906-1646149602686-1,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646149602686-1,who,name,"Panassié, Hugues","WHO|name|Panassié, Hugues",web_declaration_v1,1.0.0
ld1-1646149545906-1646150217822-1,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646150217822-1,who,name,"Goldmark, Daniel","WHO|name|Goldmark, Daniel",web_declaration_v1,1.0.0
ld1-1646149545906-1646150217822-1,who,name,"Garrett, Charles Hiroshi","WHO|name|Garrett, Charles Hiroshi",web_declaration_v1,1.0.0
ld1-1646149545906-1646150217822-1,who,name,"Ake, David Andrew","WHO|name|Ake, David Andrew",web_declaration_v1,1.0.0
ld1-1646149545906-1646149969363-0,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646149969363-0,who,name,"Myrus, Donald","WHO|name|Myrus, Donald",web_declaration_v1,1.0.0
ld1-1646149545906-1646150255234-1,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646150255234-1,who,name,"Shipton, Alyn","WHO|name|Shipton, Alyn",web_declaration_v1,1.0.0
ld1-1646149545906-1646150676285-0,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646150676285-0,who,name,"Dale, Rodney","WHO|name|Dale, Rodney",web_declaration_v1,1.0.0
ld1-1682428074342-1682428074671-0,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1682428074342-1682428074671-0,who,name,"Gioia, Ted","WHO|name|Gioia, Ted",web_declaration_v1,1.0.0
ld1-1646149545906-1646150956262-1,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646150956262-1,who,name,"Wilson, John Steuart","WHO|name|Wilson, John Steuart",web_declaration_v1,1.0.0
ld1-1646149545906-1646149995397-1,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646149884396-1,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646149884396-1,who,name,"Wilmer, Valerie","WHO|name|Wilmer, Valerie",web_declaration_v1,1.0.0
ld1-1682428074342-1682428074663-0,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1682428074342-1682428074663-0,who,name,"Washburne, Christopher","WHO|name|Washburne, Christopher",web_declaration_v1,1.0.0
ld1-1646149545906-1646149571316-0,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646149571316-0,who,name,"Ellington, Duke","WHO|name|Ellington, Duke",web_declaration_v1,1.0.0
ld1-1646149545906-1646149571316-0,who,name,"Feather, Leonard","WHO|name|Feather, Leonard",web_declaration_v1,1.0.0
ld1-1646149545906-1646149571316-0,who,name,"Goodman, Benny","WHO|name|Goodman, Benny",web_declaration_v1,1.0.0
ld1-1646149545906-1646149571316-0,who,name,"Hammond, John","WHO|name|Hammond, John",web_declaration_v1,1.0.0
ld1-1646149545906-1646150522405-0,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646150522405-0,who,name,"Schuller, Gunther","WHO|name|Schuller, Gunther",web_declaration_v1,1.0.0
ld1-1646149545906-1646150524143-1,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646150524143-1,who,name,National Public Radio (U.S.),WHO|name|National Public Radio (U.S.),web_declaration_v1,1.0.0
ld1-1646149545906-1646150524143-1,who,name,"Owens, Tim","WHO|name|Owens, Tim",web_declaration_v1,1.0.0
ld1-1646149545906-1646150524143-1,who,name,"Wilson, Nancy","WHO|name|Wilson, Nancy",web_declaration_v1,1.0.0
ld1-1660639900692-1660639901099-0,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1660639900692-1660639901099-0,who,name,"Ainsworth, Alan John","WHO|name|Ainsworth, Alan John",web_declaration_v1,1.0.0
ld1-1646149545906-1646150522341-0,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646150522341-0,who,name,Jazz at Lincoln Center (Organization),WHO|name|Jazz at Lincoln Center (Organization),web_declaration_v1,1.0.0
ld1-1646149545906-1646150522341-0,who,name,NEA Jazz in the Schools (Organization),WHO|name|NEA Jazz in the Schools (Organization),web_declaration_v1,1.0.0
ld1-1646149545906-1646150522341-0,who,name,National Endowment for the Arts,WHO|name|National Endowment for the Arts,web_declaration_v1,1.0.0
ld1-1646149545906-1646150114083-2,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646150114083-2,who,name,"Lopes, Paul Douglas","WHO|name|Lopes, Paul Douglas",web_declaration_v1,1.0.0
ld1-1646149545906-1646149688165-1,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646149688165-1,who,name,"Clark, Andrew","WHO|name|Clark, Andrew",web_declaration_v1,1.0.0
ld1-1646149545906-1646149719743-0,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646149719743-0,who,name,"McCarthy, Albert J","WHO|name|McCarthy, Albert J",web_declaration_v1,1.0.0
ld1-1646149545906-1646149719743-0,who,name,"Hentoff, Nat","WHO|name|Hentoff, Nat",web_declaration_v1,1.0.0
ld1-1646149545906-1646150206942-2,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646150206942-2,who,name,"Cawthra, Benjamin","WHO|name|Cawthra, Benjamin",web_declaration_v1,1.0.0
ld1-1646149545906-1646150938686-2,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646150938686-2,who,name,"Salamone, Frank A","WHO|name|Salamone, Frank A",web_declaration_v1,1.0.0
ld1-1646149545906-1646149971386-0,who,data_provider,Smithsonian Libraries,WHO|data_provider|Smithsonian Libraries,web_declaration_v1,1.0.0
ld1-1646149545906-1646149971386-0,who,name,"Marlow, Eugene","WHO|name|Marlow, Eugene",web_declaration_v1,1.0.0
